	Domain	Phylum	Class	Order	Family	Genus	Species
OTU2931	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Kickxellaceae	g:Martensiomyces	s:Martensiomyces_pterosporus_SH463440.07FU
OTU2990	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Ogataea	s:Inocybe_erinaceomorpha_SH216406.07FU
OTU3201	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Physalacriaceae	g:Armillaria	s:Thamnostylum_lucknowense_SH033036.07FU
OTU3226	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Laetisaria_fuciformis_SH002042.07FU
OTU3290	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Tomentella	s:Melanoleuca_robertiana_SH000734.07FU
OTU3371	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Clavicipitaceae	g:Metarhizium	s:Aschersonia_hypocreoidea_SH009040.07FU
OTU3421	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cyberlindnera	s:Cyberlindnera_fabianii_SH032913.07FU
OTU3432	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Pezizales	f:Pezizaceae	g:Pachyphloeus	s:Mortierella_parvispora_SH193938.07FU
OTU3588	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Mortierellaceae	g:Mortierella	s:Mortierella_globulifera_SH185972.07FU
OTU3590	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Amanita_volvata_SH489689.07FU
OTU3610	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Podoscypha_fulvonitens_SH494597.07FU
OTU3890	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Eurotiales	f:Elaphomycetaceae	g:Fusarium	s:Tomentellopsis_echinospora_SH184856.07FU
OTU3917	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Phylloporus	s:Russula_castanopsidis_SH494360.07FU
OTU3965	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Chaetosphaeriaceae	g:Chaetosphaeria	s:Chaetosphaeria_preussii_SH480835.07FU
OTU4005	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Calcarisporiellales	f:Calcarisporiellaceae	g:Calcarisporiella	s:Calcarisporiella_thermophila_SH029325.07FU
OTU4009	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Microbotryaceae	g:Microbotryum	s:Scytinopogon_havencampii_SH493631.07FU
OTU4073	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Morchellaceae	g:Morchella	s:Morchella_tridentina_SH495733.07FU
OTU4099	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Entoloma	s:Trichoderma_reesei_SH488234.07FU
OTU4104	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Elaphomycetaceae	g:Elaphomyces	s:Elaphomyces_iuppitercellus_SH522137.07FU
OTU4125	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Sebacina	s:Puccinia_pappophori_SH630539.07FU
OTU4155	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Xerula_hispida_SH006047.07FU
OTU4173	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Pucciniastrum_fagi_SH177610.07FU
OTU4220	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Xylariales	f:Boletaceae	g:Geastrum	s:Meyerozyma_guilliermondii_SH489947.07FU
OTU4222	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Russulaceae	g:Russula	s:Brasiliomyces_trinus_SH008043.07FU
OTU4227	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Pseudotomentella	s:Rhizopogon_albidus_SH184092.07FU
OTU4305	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Hymenochaetaceae	g:Coltricia	s:Gloiothele_citrina_SH223398.07FU
OTU4318	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Hydnodontaceae	g:Trechispora	s:Genea_fageticola_SH527910.07FU
OTU4358	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Entoloma	s:Bambusaria_bambusae_SH523126.07FU
OTU4479	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Genea	s:Genea_anthracina_SH490149.07FU
OTU4487	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Thanatephorus_cucumeris_SH480359.07FU
OTU4513	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Mucorales	f:Cunninghamellaceae	g:Cunninghamella	s:Cunninghamella_echinulata_SH181225.07FU
OTU4518	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Sclerodermataceae	g:Scleroderma	s:Scytinopogon_havencampii_SH493631.07FU
OTU4537	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Rossbeevera	s:Rossbeevera_griseovelutina_SH209986.07FU
OTU4653	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Trichoderma	s:Trichoderma_longibrachiatum_SH629341.07FU
OTU4703	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Mucor	s:Cunninghamella_homothallica_SH201933.07FU
OTU4754	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Helotiales	f:Hyaloscyphaceae	g:Hydrocina	s:Hydrocina_chaetocladia_SH017617.07FU
OTU4765	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Podoscyphaceae	g:Podoscypha	s:Venturia_inaequalis_SH466611.07FU
OTU4769	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Pyronemataceae	g:Genea	s:Genea_harknessii_SH222263.07FU
OTU4809	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Clavulinaceae	g:Clavulina	s:Gloeocystidiellum_kenyense_SH223409.07FU
OTU4879	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Microbotryomycetes_ord_Incertae_sedis	f:Chrysozymaceae	g:Hamamotoa	s:Hamamotoa_lignophila_SH643727.07FU
OTU4932	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Oedocephalum	s:Oedocephalum_adhaerens_SH012800.07FU
OTU4981	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Morchellaceae	g:Morchella	s:Hygrocybe_cantharellus_SH221287.07FU
OTU439	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU492	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Ogataea_nitratoaversa_SH006445.07FU
OTU779	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Kamienskia	s:Kamienskia_bistrata_SH030973.07FU
OTU816	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Entolomataceae	g:Entoloma	s:Entoloma_korhonenii_SH495810.07FU
OTU826	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU990	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Entoloma	s:Thelephora_palmata_SH178636.07FU
OTU1088	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Lactarius	s:Phellinopsis_helwingiae_SH497268.07FU
OTU1161	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Russulaceae	g:Multifurca	s:Lecidella_carpathica_SH478868.07FU
OTU1178	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Cortinarius	s:Gloeocystidiellum_convolvens_SH204532.07FU
OTU1194	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Hygrocybe_glutinipes_SH010500.07FU
OTU1206	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Elderia	s:Elderia_arenivaga_SH218169.07FU
OTU1306	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Amanita	s:Inocybe_enigmatica_SH476033.07FU
OTU1308	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Tremellales	f:Tremellaceae	g:Cryptococcus	s:Uredinella_coccidiophaga_SH478070.07FU
OTU1337	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Saccharomycetales_fam_Incertae_sedis	g:Starmerella	s:Cystobasidiopsis_nirenbergiae_SH476530.07FU
OTU1364	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Phylloporus	s:Odontia_duemmeri_SH018625.07FU
OTU1399	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Russula_cascadensis_SH186547.07FU
OTU1486	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Cladochytrium_replicatum_SH209696.07FU
OTU1623	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Glomeraceae	g:Cortinarius	s:Cortinarius_lilaciotinctus_SH185772.07FU
OTU1683	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Agaricus	s:Chaetosphaeria_inaequalis_SH004892.07FU
OTU1708	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Gomphaceae	g:Ramaria	s:Mucor_mucedo_SH201557.07FU
OTU1729	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Diversisporales	f:Diversisporaceae	g:Diversispora	s:Orbilia_tremulae_SH491985.07FU
OTU1735	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Kazachstania	s:Thanatephorus_cucumeris_SH456622.07FU
OTU1755	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Cantharellaceae	g:Craterellus	s:Craterellus_strigosus_SH630113.07FU
OTU1774	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Diaporthales	f:Xylariaceae	g:Obolarina	s:Genabea_fragilis_SH195287.07FU
OTU1807	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Amanita_ochrophylla_SH475970.07FU
OTU1858	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	s:Thanatephorus_cucumeris_SH457392.07FU
OTU1867	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cunninghamellaceae	g:Absidia	s:Absidia_repens_SH031672.07FU
OTU1888	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Gomphaceae	g:Ramaria	s:Marasmiellus_foliiphilus_SH524239.07FU
OTU1896	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Martensiomyces	s:Martensiomyces_pterosporus_SH463440.07FU
OTU1932	d:Fungi	p:Chytridiomycota	c:Spizellomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2145	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Inocybe	s:Inocybe_geophylla_SH494793.07FU
OTU2178	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	s:Rigidoporus_ulmarius_SH018218.07FU
OTU2212	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Claroideoglomeraceae	g:Claroideoglomus	s:Lactifluus_tenuicystidiatus_SH529091.07FU
OTU2225	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Mortierellaceae	g:Mortierella	s:Mortierella_epigama_SH003975.07FU
OTU2291	d:Fungi	p:Basidiomycota	c:Pucciniomycetes	o:Pucciniales	f:Glomeraceae	g:Puccinia	s:Chrysomyxa_arctostaphyli_SH191580.07FU
OTU2302	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	f:Xylariaceae	g:Russula	s:Leccinum_duriusculum_SH477503.07FU
OTU2305	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2340	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2344	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Melanconiella_hyperopta_SH213848.07FU
OTU2400	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Glomeraceae	g:Inocybe	s:Ophiocordyceps_myrmecophila_SH211195.07FU
OTU2409	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Taphrina	s:Coniocessia_maxima_SH220668.07FU
OTU2488	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Inocybe_angulatosquamulosa_SH207804.07FU
OTU2501	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Porpidiaceae	g:Porpidia	s:Porpidia_contraponenda_SH213361.07FU
OTU2519	d:Fungi	p:Chytridiomycota	c:Agaricomycetes	o:Agaricales	f:Glomeraceae	g:Blastocladiella	s:Blastocladiella_britannica_SH223188.07FU
OTU2540	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Tomentella	s:Lichtheimia_ramosa_SH004669.07FU
OTU2547	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Saccharomycetales	f:Pichiaceae	g:Ogataea	s:Martensiomyces_pterosporus_SH463440.07FU
OTU2575	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Ramaria	s:Chalciporus_pseudorubinellus_SH176291.07FU
OTU2588	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Glomerales	f:Glomeraceae	g:Cunninghamella	s:Cunninghamella_homothallica_SH201933.07FU
OTU2610	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Septobasidiaceae	g:Uredinella	s:Uredinella_coccidiophaga_SH478070.07FU
OTU2659	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Gymnopus	s:Lecanora_subcarpinea_SH210793.07FU
OTU2665	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2706	d:Fungi	p:Basidiomycota	c:Glomeromycetes	o:Agaricales	f:Glomeraceae	g:Inocybe	s:Homolaphlyctis_polyrhiza_SH476089.07FU
OTU2721	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Diaporthales	f:Melanconidaceae	g:Melanconiella	s:Melanconiella_hyperopta_SH213848.07FU
OTU2743	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Sebacinales	f:Sebacinaceae	g:Sebacina	s:Melanconiella_hyperopta_SH213848.07FU
OTU2758	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2763	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	s:Thanatephorus_cucumeris_SH490240.07FU
OTU2844	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Mortierella	s:Delastria_rosea_SH208958.07FU
OTU2852	d:Fungi	p:Ascomycota	c:Glomeromycetes	o:Pezizales	f:Acaulosporaceae	g:Acaulospora	s:Saccharomycopsis_capsularis_SH465610.07FU
OTU2861	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2867	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_kniepii_SH006239.07FU
OTU2894	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Elaphomycetaceae	g:Elaphomyces	s:Elaphomyces_septatus_SH487981.07FU
OTU2900	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Thelephoraceae	g:Odontia	s:Odontia_duemmeri_SH018625.07FU
OTU2905	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Geastraceae	g:Geastrum	s:Lignincola_laevis_SH004685.07FU
OTU2964	d:Fungi	p:Basidiomycota	c:Spizellomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU3006	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Pachnocybe_ferruginea_SH472281.07FU
OTU3040	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Pezizales	f:Pezizaceae	g:Sarcosphaera	s:Urceomyces_sphaerocarpus_SH032767.07FU
OTU3059	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Ustilaginaceae	g:Rhodotorula	s:Farysia_chardoniana_SH030302.07FU
OTU3100	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Xerocomus	s:Geopora_cooperi_SH013625.07FU
OTU3104	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Glomeraceae	g:Glomus	s:Jaminaea_angkorensis_SH207864.07FU
OTU3137	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tuberaceae	g:Tuber	s:Tuber_excavatum_SH202489.07FU
OTU3141	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Omphalotaceae	g:Gymnopus	s:Gymnopus_hybridus_SH183774.07FU
OTU3209	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Rhizopogon	s:Aplosporella_papillata_SH193869.07FU
OTU3211	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Inocybaceae	g:Inocybe	s:Uromyces_pisi-sativi_SH194772.07FU
OTU3296	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Fomitopsidaceae	g:Antrodia	s:Antrodia_sitchensis_SH189809.07FU
OTU3348	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Cortinarius	s:Marasmius_siccus_SH218024.07FU
OTU3436	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Gomphaceae	g:Ramaria	s:Russula_inamoena_SH220833.07FU
OTU3448	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Pezizales	f:Helvellaceae	g:Helvella	s:Parmeliella_polyphyllina_SH020681.07FU
OTU3486	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Gymnomyces_ellipsosporus_SH482942.07FU
OTU3507	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Rigidoporus_ulmarius_SH201426.07FU
OTU3556	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Glomerellales	f:Plectosphaerellaceae	g:Plectosphaerella	s:Tricholomopsis_sulphureoides_SH214866.07FU
OTU3600	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU3666	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Bolbitiaceae	g:Penicillium	s:Penicillium_chrysogenum_SH495026.07FU
OTU3669	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Coccocarpia	s:Raffaelea_vaginata_SH523830.07FU
OTU3672	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Boletus	s:Genea_lobulata_SH522001.07FU
OTU3681	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Ceratobasidiaceae	g:Orbilia	s:Fusarium_chlamydosporum_SH456118.07FU
OTU3718	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Tulasnellaceae	g:Boletus	s:Podoscypha_fulvonitens_SH494597.07FU
OTU3719	d:Fungi	p:Basidiomycota	c:Pucciniomycetes	o:Pucciniales	f:Pucciniaceae	g:Acaulospora	s:Acaulospora_kentinensis_SH211395.07FU
OTU3728	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Lactifluus	s:Spizellomyces_acuminatus_SH183654.07FU
OTU3732	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Tulasnellaceae	g:Tulasnella	s:Septobasidium_burtii_SH029163.07FU
OTU3759	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporales_fam_Incertae_sedis	g:Camarosporium	s:Camarosporium_aureum_SH525862.07FU
OTU3779	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Omphalotaceae	g:Gymnopus	s:Thanatephorus_cucumeris_SH482116.07FU
OTU3809	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Lepiota	s:Nakaseomyces_bacillisporus_SH482046.07FU
OTU3830	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Thanatephorus	s:Thanatephorus_cucumeris_SH000102.07FU
OTU3838	d:Fungi	p:Basidiomycota	c:Pucciniomycetes	o:Pucciniales	f:Pucciniaceae	g:Globomyces	s:Macruropyxis_fraxini_SH491036.07FU
OTU3846	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Pezizaceae	g:Amanita	s:Saccharomycopsis_fibuligera_SH463419.07FU
OTU3867	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU3943	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	f:Boletaceae	g:Boletus	s:Kohlmeyeriella_crassa_SH495201.07FU
OTU3983	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Omphalotaceae	g:Odontochytrium	s:Polychytrium_aggregatum_SH457245.07FU
OTU3989	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Kazachstania_viticola_SH477293.07FU
OTU4010	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU4012	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Russula	s:Melampsoridium_hiratsukanum_SH217528.07FU
OTU4039	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Laboulbeniaceae	g:Hesperomyces	s:Hesperomyces_palustris_SH183973.07FU
OTU4040	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Sebacinaceae	g:Sebacina	s:Reniforma_strues_SH640234.07FU
OTU4082	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Entoloma	s:Entoloma_indutoides_SH460318.07FU
OTU4084	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Octaviania	s:Octaviania_japonimontana_SH215372.07FU
OTU4101	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cunninghamellaceae	g:Cunninghamella	s:Neocallimastix_frontalis_SH174991.07FU
OTU4165	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Inocybe	s:Melanconiella_hyperopta_SH213848.07FU
OTU4166	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Lactarius	s:Phyllosticta_citricarpa_SH033685.07FU
OTU4174	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Elaphomycetaceae	g:Cortinarius	s:Genabea_fragilis_SH195287.07FU
OTU4233	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Sebacinaceae	g:Mortierella	s:Coniophora_marmorata_SH186009.07FU
OTU4238	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Psathyrella_piluliformis_SH220363.07FU
OTU4287	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Clavulina_rugosa_SH191175.07FU
OTU4320	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Coriolaceae	g:Lactifluus	s:Hygrocybe_occidentalis_SH028694.07FU
OTU4357	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Tomentella	s:Melanconiella_hyperopta_SH213848.07FU
OTU4371	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Tomentella	s:Meyerozyma_guilliermondii_SH489947.07FU
OTU4412	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Catinella_olivacea_SH470346.07FU
OTU4421	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Auriculariales	f:Exidiaceae	g:Pseudotomentella	s:Catenaria_anguillulae_SH004014.07FU
OTU4433	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Cantharellus_subalbidus_SH181063.07FU
OTU4477	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Pezizaceae	g:Arthrobotrys	s:Arthrobotrys_brochopaga_SH020941.07FU
OTU4485	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Catenomyces	s:Catenomyces_persicinus_SH461081.07FU
OTU4506	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Pyronemataceae	g:Entoloma	s:Mycena_amabilissima_SH032351.07FU
OTU4511	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Laccaria_alba_SH220962.07FU
