"","Row.names","OTU","average","av_BEOR","av_LATR","pval","Domain","Phylum","Class","Order","Family","Genus","Species","taxonomy","Taxon","Taxon.Level","Trophic.Mode","Guild","Growth.Morphology","Trait","Confidence.Ranking","Notes","Citation.Source"
"56","OTU1601","OTU1601",0.000158141536657659,0.800681693828581,0,0.0117,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","g:Glomus","UNKNOWN","d:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus","Glomeraceae","9","Symbiotroph","Arbuscular Mycorrhizal","NULL","NULL","Highly Probable","NULL","b'Redecker D, et al. 2013. Mycorrhiza 23:515-531'"
"57","OTU1608","OTU1608",0.00050071651079677,2.76038552933746,0,0.0045,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales","-","-","-","-","-","-","-","Unassigned","-"
"58","OTU1618","OTU1618",0.00024858382184843,1.36226952730005,0,0.0177,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","g:Cladophialophora","UNKNOWN","d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora","Herpotrichiellaceae","9","Pathotroph-Saprotroph","Animal Pathogen-Fungal Parasite-Undefined Saprotroph","Facultative Yeast-Microfungus","NULL","Probable","Mostly saprobic on plants or other fungi, isolated from soil etc., and from medical sources (Cannon & Kirk 2007)","b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge'"
"59","OTU163","OTU163",0.000108910884959781,0.670196310550169,0,0.0234,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","UNKNOWN","UNKNOWN","d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae","-","-","-","-","-","-","-","Unassigned","-"
"60","OTU1637","OTU1637",0.000300686871682135,1.52239872470475,0,0.0117,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi,p:Basidiomycota,c:Agaricomycetes","-","-","-","-","-","-","-","Unassigned","-"
"61","OTU1643","OTU1643",0.00010674957907319,0.837427338886929,0,0.0294,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Trichomeriaceae","g:Knufia","s:Knufia_perforans_SH180462.07FU","d:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Knufia,s:Knufia_perforans_SH180462.07FU","Knufia","13","Pathotroph-Saprotroph","Animal Pathogen-Plant Pathogen-Soil Saprotroph-Undefined Saprotroph","Microfungus","NULL","Possible","Species isolated from tumour-like stem and branch deformities of Populus tremuloides, bark of Populus, rocks, and clinical samples, with one species causes opportunistic skin infections in humans (Crous et al. 2013)","b'Li DM, et al. 2008. Studies in Mycology 61:131-136; Crous PW, et al. 2013. Persoonia 31:188-296; Irinyi L, et al. 2015. Medical Mycology 53:313-337'"
"62","OTU1648","OTU1648",0.000279563030477524,1.53203935214817,0,0.0177,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Dothideales","f:Dothideaceae","g:Endoconidioma","s:Endoconidioma_populi_SH206393.07FU","d:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Dothideaceae,g:Endoconidioma,s:Endoconidioma_populi_SH206393.07FU","Endoconidioma","13","Saprotroph","Undefined Saprotroph","NULL","NULL","Probable","NULL","b'Tedersoo L, et al. 2014. Science 346:1256688'"
"63","OTU1664","OTU1664",0.000279000727976861,1.52895786616859,0,0.0177,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Rhytismatales","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi,p:Ascomycota,c:Leotiomycetes,o:Rhytismatales","-","-","-","-","-","-","-","Unassigned","-"
"64","OTU1670","OTU1670",0.00010674957907319,0.837427338886929,0,0.0294,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi,p:Ascomycota,c:Dothideomycetes","-","-","-","-","-","-","-","Unassigned","-"
"65","OTU1671","OTU1671",0.000156862161590667,0.851235789450534,0,0.0162,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi,p:Ascomycota","-","-","-","-","-","-","-","Unassigned","-"
"66","OTU1677","OTU1677",0.00010674957907319,0.837427338886929,0,0.0294,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","d:Fungi","-","-","-","-","-","-","-","Unassigned","-"
