"","Row.names","NMDS1","NMDS2","Domain","Phylum","Class","Order","Family","Genus","Species"
"926","OTU2359",-0.240234879046031,-0.0120473027279537,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Gloeosporium","unk"
"927","OTU236",0.181607869554313,0.380302107415661,"Fungi","Glomeromycota","Glomeromycetes","unk","unk","unk","unk"
"928","OTU2360",-0.158996668474522,-0.184358756613382,"Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","unk"
"929","OTU2365",0.0741486686131431,0.231998649368009,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"930","OTU237",0.267427529238918,0.264832982660513,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"931","OTU2370",-0.182011633638898,-0.00143982878500475,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unk"
"932","OTU2372",-0.069096201238345,-0.163181165497426,"Fungi","Ascomycota","Lecanoromycetes","Acarosporales","Acarosporaceae","Sarcogyne","unk"
"933","OTU2374",-0.486496231298118,-0.04446896355857,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"934","OTU2375",-0.204429678805223,-0.254940485600784,"Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","unk"
"935","OTU2376",-0.233163580434326,0.0683448459065997,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"936","OTU2377",-0.00300161035164396,0.177934720047985,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"937","OTU2378",0.00603575748055676,-0.209267051217021,"Fungi","Zygomycota","unk","unk","unk","unk","unk"
"938","OTU238",0.100796144534922,0.24211038968506,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"939","OTU2380",0.643313739046493,0.403242572299912,"Fungi","Ascomycota","Eurotiomycetes","Verrucariales","Verrucariaceae","Clavascidium","unk"
"940","OTU2383",-0.232311011379148,0.0247862440351723,"Fungi","Glomeromycota","unk","unk","unk","unk","unk"
"941","OTU2384",-0.0987851025821289,-0.0608628262866726,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"942","OTU2385",0.17209540032718,-0.315504579265298,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"943","OTU2387",0.0561849307927888,0.207831289815583,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","unk"
"944","OTU239",-0.222840246406171,-0.103866566058205,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium_nozdrenkoae"
"945","OTU2390",0.365841631480864,-0.0840664663585684,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Arthrobotrys","unk"
"946","OTU2391",0.208171598692053,-0.151651649502311,"Fungi","Basidiomycota","Cystobasidiomycetes","dummy_order_Symmetrosporaceae","Symmetrosporaceae","Symmetrospora","unk"
"947","OTU2392",-0.18584884372527,-0.000794254791541434,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","dummy_family_Candida","Candida","Candida_galli"
"948","OTU2394",-0.247763553030639,0.00371595461655213,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"949","OTU2399",-0.121911902676249,0.0083038706055747,"Fungi","Basidiomycota","Wallemiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","unk"
"950","OTU24",0.273497081379996,-0.185791189398416,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Psathyrella","unk"
"951","OTU240",0.236677703992154,0.215673572667468,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"952","OTU2405",-0.0752761332173295,0.175877898916309,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Neoascochyta","unk"
"953","OTU2406",-0.123102358530727,0.00987884318639459,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"954","OTU2407",0.0719615625932789,0.229625506234922,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Stagonospora","unk"
"955","OTU2408",-0.148085555875301,-0.0488229368391752,"Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Cutaneotrichosporon","Cutaneotrichosporon_curvatus"
"956","OTU241",-0.19900232508036,0.255742133533146,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"957","OTU2411",-0.210223271004765,0.0148824993256454,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"958","OTU2415",0.0223219564396094,0.278770166414543,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"959","OTU2417",0.500474182782687,-0.431510042168062,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","unk"
"960","OTU242",-0.0577213871317593,-0.0960575892693394,"Fungi","unk","unk","unk","unk","unk","unk"
"961","OTU2421",-0.0975757692851602,-0.0703247904665611,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"962","OTU2423",0.0627489453076541,0.0405306602497947,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Erythricium","unk"
"963","OTU2425",0.672820984395591,-0.484146928670466,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Massarinaceae","Massarina","unk"
"964","OTU2429",-0.075545770431625,0.131742232094354,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"965","OTU243",0.478868608964143,0.298338835818125,"Fungi","Ascomycota","Sordariomycetes","dummy_order_Dinemasporium","dummy_family_Dinemasporium","Dinemasporium","unk"
"966","OTU2432",0.20341903579451,-0.418608185156911,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"967","OTU2435",0.0152906060803728,0.0352544210343381,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"968","OTU2437",0.161400165823058,-0.303872494320819,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"969","OTU2438",-0.231305481095175,-0.0401041020817665,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Monascella","unk"
"970","OTU244",-0.26369397101084,0.147579182741134,"Fungi","Ascomycota","Sordariomycetes","unk","unk","unk","unk"
"971","OTU2441",0.0767485124260999,-0.285821873329266,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","unk"
"972","OTU2443",-0.0225432290170198,-0.12437552635245,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae","Neurospora","Neurospora_discreta"
"973","OTU2448",0.000913435741198875,-0.200256537137975,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","unk"
"974","OTU2449",0.69586035625385,0.341238224960816,"Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Filobasidium","Filobasidium_stepposum"
"975","OTU2450",-0.183226737166794,-0.0602017680115944,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"976","OTU2451",-0.131976503945677,-0.0997744303385847,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"977","OTU2452",-0.0021025258161237,0.0898066567359374,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Lecanicillium","Lecanicillium_psalliotae"
"978","OTU2454",0.0762755396083343,0.147554298983201,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"979","OTU2456",0.147556893614508,0.0627244701313319,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"980","OTU2457",0.746444420207059,-0.516006586329696,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"981","OTU2459",-0.0926919986704465,-0.00780735531208467,"Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","unk"
"982","OTU246",0.130735164520675,-0.300550687446713,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"983","OTU2462",-0.218671345159068,0.014966199731834,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Crocicreas","unk"
"984","OTU2464",-0.0454238959177906,0.0163256529184919,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"985","OTU2467",-0.208867916090851,0.0145057649898313,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Corticium","unk"
"986","OTU247",-0.291855941240069,0.0674826206977913,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"987","OTU2470",-0.127343908593719,0.112825981422753,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"988","OTU2474",-0.0702608100996043,-0.0138443390759796,"Fungi","Glomeromycota","unk","unk","unk","unk","unk"
"989","OTU2475",0.0951541864790057,-0.42835298007287,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","unk"
"990","OTU2476",-0.184515821894854,-0.144928505566998,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"991","OTU248",-0.180207882423356,-0.094594869645007,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"992","OTU2483",-0.0920083390913054,-0.0074300836065677,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"993","OTU2484",0.098487973034721,-0.162844808011225,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"994","OTU2485",0.715478045133904,-0.531722224503494,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Sporormia","unk"
"995","OTU2486",-0.10997247109734,0.0821750005395833,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"996","OTU2488",-0.178981423761314,0.0212817260015666,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"997","OTU2489",-0.204719010038983,0.0211132086586206,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"998","OTU249",0.025312904722341,0.0274563751531517,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"999","OTU2491",0.0190690725049974,-0.203997413070174,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"1000","OTU2493",-0.0839182309004552,0.326058694470536,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1001","OTU2496",0.471443002791935,-0.450178717967144,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"1002","OTU2497",0.048931561436119,0.240985531382461,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"1003","OTU25",-0.0686796584663551,-0.217226702483528,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","unk","unk"
"1004","OTU250",-0.264850338225419,-0.0208255248543118,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"1005","OTU2501",0.82307838764648,-0.49683675699693,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiobolus","unk"
"1006","OTU2502",-0.0685040504863807,-0.165653672879546,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Coprinus","unk"
"1007","OTU2503",0.0524955723101343,-0.00317582185470646,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1008","OTU2506",-0.0685040504863807,-0.165653672879546,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1009","OTU2507",0.0188449083966116,-0.023768558889791,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lentitheciaceae","Darksidea","Darksidea_zeta"
"1010","OTU2508",0.715414271371602,0.396531265164069,"Fungi","Chytridiomycota","unk","unk","unk","unk","unk"
"1011","OTU2509",0.167924843792835,-0.310968702295555,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Geomyces","dummy_family_Geomyces","Geomyces","unk"
"1012","OTU251",0.0781973712447579,-0.21044956681321,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1013","OTU2512",-0.215699201189023,-0.0337306148351951,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"1014","OTU2514",0.662223379491086,0.369876869414923,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1015","OTU2516",-0.128137976374045,0.117292562325503,"Fungi","Ascomycota","Sordariomycetes","dummy_order_Myrmecridium","dummy_family_Myrmecridium","Myrmecridium","unk"
"1016","OTU2518",-0.206589019158717,0.011847901987335,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","unk"
"1017","OTU2519",-0.640872254192692,-0.124657105642439,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1018","OTU252",-0.161200799403972,0.23265255010474,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1019","OTU2520",0.205884894348603,-0.150648886994474,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1020","OTU2523",0.148397499477283,-0.289730857746092,"Fungi","Zygomycota","dummy_class_Mortierellales","Mortierellales","Mortierellaceae","Mortierella","unk"
"1021","OTU2524",-0.159409724801195,-0.185651794302619,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Schizothecium","unk"
"1022","OTU2528",-0.226826152106744,0.0230998592636871,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1023","OTU253",-0.0112099177819291,0.00069441115072432,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","unk"
"1024","OTU2532",0.14233400938036,0.125448487480656,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"1025","OTU2533",-0.0170666215278023,-0.0986851877167751,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"1026","OTU2536",-0.13006509583215,0.125831587128956,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Didymosphaeria","unk"
"1027","OTU2539",-0.108300085521806,0.172144620558257,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"1028","OTU254",-0.0403607963983311,0.0270030413136352,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"1029","OTU2543",-0.115960578929914,0.250320848772223,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","unk","unk","unk"
"1030","OTU2547",-0.056932990100934,-0.0722407001150076,"Fungi","Zygomycota","dummy_class_Mucorales","Mucorales","Cunninghamellaceae","Cunninghamella","unk"
"1031","OTU2551",-0.0974008912256018,-0.0716930567166822,"Fungi","Ascomycota","dummy_class_Calcarisporiella","dummy_order_Calcarisporiella","dummy_family_Calcarisporiella","Calcarisporiella","unk"
