"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU3096" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Funneliformis" "unk"
"OTU3785" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3672" "Fungi" "Ascomycota" "Sordariomycetes" "Microascales" "Microascaceae" "Kernia" "Kernia_pachypleura"
"OTU2052" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Onygenaceae" "Auxarthron" "unk"
"OTU1949" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4562" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Psathyrella" "unk"
"OTU1204" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1754" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3671" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "unk"
"OTU2703" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU1654" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU4242" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU2523" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU2370" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Orbilia" "unk"
"OTU1885" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU1722" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU3169" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU3565" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU3662" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU4156" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Laetisaria" "unk"
"OTU3276" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU3857" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4463" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "unk"
"OTU3518" "Fungi" "Basidiomycota" "Ustilaginomycetes" "Ustilaginales" "Ustilaginaceae" "Pseudozyma" "unk"
"OTU4462" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Eutypa" "unk"
"OTU2383" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU3435" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4229" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU3580" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Cordycipitaceae" "Lecanicillium" "unk"
"OTU3422" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Rhizophlyctidales" "Rhizophlyctidaceae" "Rhizophlyctis" "unk"
"OTU2842" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2878" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4013" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1686" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Exophiala" "unk"
"OTU3659" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU2069" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU2016" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Penicillium" "Penicillium_chermesinum"
"OTU1960" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3240" "Fungi" "Basidiomycota" "Ustilaginomycetes" "Ustilaginales" "Ustilaginaceae" "Ustilago" "unk"
"OTU3436" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU4744" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2705" "Fungi" "Ascomycota" "Pezizomycetes" "unk" "unk" "unk" "unk"
"OTU2394" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2832" "Fungi" "Ascomycota" "Sordariomycetes" "Microascales" "Microascaceae" "Graphium" "Graphium_penicillioides"
"OTU2607" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Lophiostoma" "unk"
"OTU3490" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3527" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Inocybaceae" "Crepidotus" "unk"
"OTU4764" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU2231" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU2196" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2727" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Psathyrellaceae" "Coprinopsis" "unk"
"OTU3488" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU3386" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4568" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Chaetomium_funicola"
"OTU3385" "Fungi" "Ascomycota" "Sordariomycetes" "dummy_order_Nigrospora" "dummy_family_Nigrospora" "Nigrospora" "Nigrospora_oryzae"
"OTU2099" "Fungi" "Ascomycota" "Dothideomycetes" "dummy_order_Septoriella" "dummy_family_Septoriella" "Septoriella" "unk"
"OTU3051" "Fungi" "Ascomycota" "Leotiomycetes" "dummy_order_Myxotrichaceae" "Myxotrichaceae" "Oidiodendron" "unk"
"OTU4224" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3998" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Talaromyces" "Talaromyces_allahabadensis"
"OTU3798" "Fungi" "Ascomycota" "Eurotiomycetes" "unk" "unk" "unk" "unk"
"OTU3020" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3237" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "dummy_family_Acremonium" "Acremonium" "unk"
"OTU2411" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU2390" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Arthrobotrys" "unk"
"OTU3979" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU2323" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2163" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3081" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU2597" "Fungi" "Ascomycota" "dummy_class_Arthrocladium" "dummy_order_Arthrocladium" "dummy_family_Arthrocladium" "Arthrocladium" "unk"
"OTU2321" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3814" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU4780" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_beta"
"OTU4265" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU4230" "Fungi" "Glomeromycota" "Glomeromycetes" "Diversisporales" "Diversisporaceae" "Redeckera" "unk"
"OTU3441" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "Leptosphaeria" "unk"
"OTU2554" "" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU2710" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Eutypa" "unk"
"OTU2834" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU3271" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU2302" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "dummy_family_Leptodontidium" "Leptodontidium" "unk"
"OTU4026" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Epicoccum" "unk"
"OTU2943" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "unk"
"OTU4364" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3908" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Fusarium" "unk"
"OTU3273" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3877" "Fungi" "Basidiomycota" "Malasseziomycetes" "Malasseziales" "Malasseziaceae" "Malassezia" "Malassezia_restricta"
"OTU4067" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2053" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3174" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU4269" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU2518" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Cortinariaceae" "Cortinarius" "unk"
"OTU2731" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU4351" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU4826" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2227" "Fungi" "Basidiomycota" "Ustilaginomycetes" "Ustilaginales" "Ustilaginaceae" "Tranzscheliella" "unk"
"OTU2591" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Ascochyta" "unk"
"OTU1843" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3799" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Pleospora" "unk"
"OTU3060" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4513" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Ascochyta" "unk"
"OTU2359" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Dermateaceae" "Gloeosporium" "unk"
"OTU4630" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU3592" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU3782" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3883" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Helotiaceae" "Crocicreas" "unk"
"OTU4682" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Ascochyta" "unk"
"OTU2272" "Fungi" "Basidiomycota" "Agaricomycetes" "Boletales" "Gastrosporiaceae" "Gastrosporium" "unk"
"OTU3052" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "Corticium" "unk"
"OTU4479" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "Aspergillus_candidus"
"OTU3767" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2629" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Flavomyces" "Flavomyces_fulophazii"
"OTU3323" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2539" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU2867" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU2415" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2748" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU2979" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4584" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Bipolaris" "unk"
"OTU3763" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "dummy_family_Myrothecium" "Myrothecium" "Myrothecium_cinctum"
"OTU4183" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3597" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU4697" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU1933" "Fungi" "Ascomycota" "Dothideomycetes" "Botryosphaeriales" "Phyllostictaceae" "Phyllosticta" "unk"
"OTU3232" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2044" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4243" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Paecilomyces" "unk"
"OTU3600" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU2935" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4000" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2218" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU3455" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2296" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3538" "Fungi" "Ascomycota" "Sordariomycetes" "Magnaporthales" "Magnaporthaceae" "Budhanggurabania" "unk"
"OTU2399" "Fungi" "Basidiomycota" "Wallemiomycetes" "Geminibasidiales" "Geminibasidiaceae" "Geminibasidium" "unk"
"OTU2598" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU3967" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU2158" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4559" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "unk"
"OTU2081" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU3140" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU2106" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU4524" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU3965" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU2244" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1735" "Fungi" "Ascomycota" "Lecanoromycetes" "Lecanorales" "Parmeliaceae" "Xanthoparmelia" "unk"
"OTU2654" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Meruliaceae" "Crustoderma" "unk"
"OTU3084" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4823" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Onygenaceae" "Auxarthron" "unk"
"OTU2199" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU3649" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU4695" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3113" "Fungi" "Ascomycota" "Taphrinomycetes" "Taphrinales" "Taphrinaceae" "Protomyces" "unk"
"OTU4530" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU2948" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "Sporormiella_similis"
"OTU4499" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Epicoccum" "unk"
"OTU3563" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3768" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "dummy_family_Cadophora" "Cadophora" "unk"
"OTU3313" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "unk"
"OTU3663" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU3864" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "unk"
"OTU4656" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lycoperdon" "unk"
"OTU3029" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Spizellomycetales" "Spizellomycetaceae" "Spizellomyces" "unk"
"OTU4800" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU3023" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Inocybaceae" "Crepidotus" "unk"
"OTU4557" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Bulleribasidiaceae" "Vishniacozyma" "unk"
"OTU2660" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU3391" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Hyaloscyphaceae" "Cistella" "unk"
"OTU4028" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Thielavia" "unk"
"OTU1684" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU2230" "Fungi" "Ascomycota" "Leotiomycetes" "Helotiales" "Helotiaceae" "Tricladium" "unk"
"OTU3664" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4475" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3683" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3561" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2976" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU1987" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU2090" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormia" "unk"
"OTU3495" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU2502" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Coprinus" "unk"
"OTU3055" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Agaricus" "unk"
"OTU2919" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Pleospora" "unk"
"OTU3324" "Fungi" "Ascomycota" "Dothideomycetes" "dummy_order_Eremomycetaceae" "Eremomycetaceae" "Arthrographis" "Arthrographis_arxii"
"OTU2735" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Clitopilus" "unk"
"OTU3612" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU2733" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2977" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2286" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU4709" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU4613" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Bipolaris" "unk"
"OTU2815" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1989" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU2236" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2647" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU2630" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3777" "Fungi" "Basidiomycota" "Malasseziomycetes" "Malasseziales" "Malasseziaceae" "Malassezia" "unk"
"OTU2189" "Fungi" "Ascomycota" "Sordariomycetes" "Diaporthales" "Diaporthaceae" "Phomopsis" "Phomopsis_velata"
"OTU3933" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU4203" "Fungi" "Glomeromycota" "unk" "unk" "unk" "unk" "unk"
"OTU4191" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU4275" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Rhizoctonia" "unk"
"OTU4109" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Phanerochaetaceae" "Rhizochaete" "Rhizochaete_fouquieriae"
"OTU3657" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU4260" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU4564" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Peziza" "unk"
"OTU4409" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU4522" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU3749" "Fungi" "Ascomycota" "Pezizomycetes" "unk" "unk" "unk" "unk"
"OTU4637" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU4399" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU4165" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Ceratobasidiaceae" "Ceratobasidium" "unk"
"OTU4274" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3644" "Fungi" "Zygomycota" "dummy_class_Mucorales" "Mucorales" "Cunninghamellaceae" "Cunninghamella" "Cunninghamella_echinulata"
"OTU1573" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU4512" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU3108" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU4118" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Curvularia" "unk"
"OTU4128" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU4302" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU3500" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "unk"
"OTU4655" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU3900" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Ascobolaceae" "Ascobolus" "unk"
"OTU4125" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU4052" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "Leptosphaeria" "unk"
"OTU4725" "Fungi" "Zygomycota" "dummy_class_Mucorales" "Mucorales" "Rhizopodaceae" "Rhizopus" "Rhizopus_microsporus"
"OTU2794" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU4586" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3719" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU3330" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3776" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "Pezizaceae" "Kalaharituber" "unk"
"OTU3983" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Didymella" "unk"
"OTU4484" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2485" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormia" "unk"
"OTU2910" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "Darksidea_alpha"
"OTU4176" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Didymella" "unk"
"OTU4631" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU4508" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3665" "Fungi" "Ascomycota" "Dothideomycetes" "Botryosphaeriales" "dummy_family_Camarosporium" "Camarosporium" "unk"
"OTU4432" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU4488" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3121" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormia" "unk"
"OTU4602" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "dummy_family_Oedocephalum" "Oedocephalum" "unk"
