OTU ID	fungi.Grass.BOGR.1	fungi.Ecotone.LATR.8	fungi.Ecotone.PLJA.8	fungi.Ecotone.PLJA.1	fungi.Grass.BOER.4	fungi.Grass.BOER.7	fungi.Grass.PLJA.6	fungi.Ecotone.LATR.5	fungi.Shrub.LATR.8	fungi.Grass.BOGR.7	fungi.Ecotone.BOER.7	fungi.Ecotone.PLJA.5	fungi.Ecotone.BOER.4	fungi.Ecotone.LATR.4	fungi.Grass.PLJA.1	fungi.Grass.PLJA.5	fungi.Grass.BOGR.4	fungi.Ecotone.PLJA.3	fungi.Grass.BOGR.5	fungi.Shrub.LATR.3	fungi.Ecotone.BOER.8	fungi.Ecotone.LATR.6	fungi.Ecotone.BOER.3	fungi.Grass.BOER.6	fungi.Grass.PLJA.2	fungi.Shrub.LATR.7	fungi.Shrub.LATR.5	fungi.Grass.BOER.5	fungi.Ecotone.LATR.2	fungi.Shrub.LATR.6	fungi.Ecotone.LATR.3	fungi.Ecotone.LATR.7	fungi.Ecotone.PLJA.7	fungi.Ecotone.BOER.2	fungi.Grass.BOGR.3	fungi.Shrub.LATR.2	fungi.Shrub.LATR.4	fungi.Ecotone.BOER.1	fungi.Ecotone.BOER.5	fungi.Grass.PLJA.7	fungi.Grass.BOER.2	fungi.Grass.BOGR.8	fungi.Grass.BOGR.6	fungi.Ecotone.BOER.6	fungi.Grass.PLJA.8	fungi.Grass.BOGR.2	fungi.Grass.BOER.8	fungi.Grass.PLJA.3	fungi.Shrub.LATR.1	fungi.Grass.BOER.3	fungi.Ecotone.LATR.1	fungi.Ecotone.PLJA.6	fungi.Ecotone.PLJA.2	fungi.Grass.BOER.1	fungi.Ecotone.PLJA.4	fungi.Grass.PLJA.4	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU4610	1	0	0	1	2	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4615	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4616	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1894	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4625	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	1	6	8	9	0	0	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU464	0	0	0	77	0	0	1	42	0	14	0	45	0	28	0	0	0	95	0	0	11	84	0	156	0	0	39	0	0	0	0	56	18	0	0	0	0	0	0	3	0	0	0	34	0	0	0	0	54	0	0	0	10	0	89	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4646	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU468	48	0	62	210	0	1	0	0	0	118	37	28	73	140	0	0	1	50	0	0	192	42	0	0	0	0	0	1	0	0	37	0	0	0	0	0	0	0	14	4	0	0	0	56	0	0	0	0	0	0	113	12	49	0	117	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU469	31	0	0	0	0	0	9	31	0	0	80	287	0	0	0	0	0	0	0	0	0	0	239	0	20	0	0	0	0	0	0	10	197	0	0	0	0	56	110	0	1	0	0	73	0	0	0	0	0	0	0	90	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU471	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	26	0	0	0	0	147	0	24	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4728	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Naganishia;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU473	0	0	0	0	31	0	60	154	0	75	65	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	1	0	0	0	0	0	154	1	0	0	0	0	0	0	1	1	0	0	0	0	213	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU475	0	0	0	94	0	0	0	69	1	0	11	0	121	95	0	0	2	0	0	0	0	0	26	0	0	0	0	0	49	0	0	0	0	200	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU476	0	0	53	222	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU478	0	184	55	0	0	0	0	0	0	0	14	88	143	34	0	0	0	0	0	0	18	0	28	0	0	0	0	113	0	0	0	3	15	78	0	0	0	0	25	0	1	72	0	0	0	0	0	0	0	0	62	0	18	0	0	71	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4780	1	2	3	0	0	6	7	0	0	0	11	0	1	0	0	1	0	0	0	0	3	0	0	0	8	0	0	0	2	0	0	0	26	0	0	0	0	0	2	0	0	0	2	7	0	0	0	1	0	0	0	0	1	2	1	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_beta	-	-	-	-	-	-	-	Unassigned	-
OTU4786	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_cuniculorum	-	-	-	-	-	-	-	Unassigned	-
OTU48	0	0	0	0	200	0	0	0	1	0	0	0	1	2	0	0	5782	0	0	0	0	0	2	120	0	0	0	0	0	0	0	1	1	0	261	0	0	0	0	2	0	48	5	0	0	0	0	2781	0	0	0	0	0	0	1	40	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU481	0	0	0	0	32	293	8	0	0	22	0	0	0	0	0	30	136	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	103	533	0	0	0	162	57	0	0	0	0	0	0	0	24	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4818	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Paecilomyces;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4826	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU4831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU485	0	0	0	0	0	0	0	43	230	0	3	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU486	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	154	0	0	0	5	0	0	0	91	0	0	0	0	259	0	3	3	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU489	22	0	179	0	0	21	0	0	27	0	6	0	0	0	0	23	1	0	0	60	0	0	0	0	45	0	0	0	0	0	0	0	27	0	0	0	0	0	0	8	0	0	6	0	0	0	0	0	0	0	0	0	0	0	88	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU493	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU494	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU495	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	76	0	1	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU496	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	348	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	529	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU497	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	854	0	1	0	0	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU499	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	78	17	0	0	0	0	0	0	0	41	0	1	88	13	11	46	0	0	0	0	0	0	0	0	10	0	0	0	0	0	54	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__dummy_family_Oedocephalum;g__Oedocephalum;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU501	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	784	0	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU502	244	0	270	0	130	0	0	26	0	0	0	0	0	0	0	58	18	0	30	0	0	178	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	60	0	0	10	0	49	0	0	18	0	0	0	0	0	120	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU503	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	9	0	0	0	0	0	0	39	0	0	0	0	50	0	0	0	0	12	0	0	0	0	48	0	92	0	17	337	0	0	k__Fungi;p__Basidiomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU505	0	0	0	129	0	0	0	1	0	1	0	0	0	0	0	213	0	810	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	2	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU507	9	0	0	0	0	0	0	0	93	0	6	0	16	0	0	0	0	0	32	0	112	0	70	22	343	0	33	69	0	0	215	21	29	22	0	0	170	0	20	18	10	0	80	0	0	0	0	0	9	55	0	3	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU510	0	0	0	0	0	1	0	0	56	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	683	5	0	1	0	1	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU511	137	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406	0	0	0	0	1	0	296	0	0	0	0	350	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU512	0	0	0	0	0	89	0	0	0	0	43	336	146	0	0	10	0	0	0	0	26	0	0	205	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	590	0	28	0	0	0	0	144	0	5	2	4	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU514	0	0	36	0	1	17	9	0	0	0	257	228	45	0	0	13	0	0	0	0	13	0	44	59	15	0	1	0	2	0	0	0	16	0	12	0	0	13	0	0	9	0	0	0	0	0	0	0	130	0	0	0	0	0	0	17	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU522	0	0	0	0	0	0	0	0	0	0	0	902	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU523	13	0	1313	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU525	0	0	0	0	0	0	0	0	0	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU526	203	145	333	1	2	1132	818	0	0	26	1995	0	43	0	0	81	0	2	0	1	266	11	129	0	780	1	90	1	103	0	687	18	5053	0	0	0	2	4	721	77	159	27	716	1193	8	0	120	63	21	61	0	2	56	447	5	1	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_beta	-	-	-	-	-	-	-	Unassigned	-
OTU527	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU531	0	0	170	1	0	0	0	0	16	0	85	0	0	0	0	0	0	217	0	26	32	0	0	0	0	0	0	0	0	0	47	11	67	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	16	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU536	0	0	0	0	0	0	0	0	0	0	67	544	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	462	0	0	0	0	0	121	0	0	0	0	0	0	157	0	0	6	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	699	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__dummy_class_Chaetospermum;o__dummy_order_Chaetospermum;f__dummy_family_Chaetospermum;g__Chaetospermum;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU546	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	289	0	0	50	22	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU549	7	1	0	0	25	15	0	0	0	0	0	0	0	0	0	0	9	64	0	0	0	0	50	106	22	60	15	0	27	0	14	0	0	0	0	1	0	0	0	0	8	50	68	0	0	0	0	19	0	0	0	0	8	0	0	20	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__dummy_family_Myceliophthora;g__Myceliophthora;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU551	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	12	0	7	0	769	0	171	21	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__unk;c__unk;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU552	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Phyllostictaceae;g__Phyllosticta;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	75	1	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	60	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__dummy_family_Oedocephalum;g__Oedocephalum;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU554	0	18	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	519	8	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__dummy_class_Knufia;o__unk;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
OTU557	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__unk;g__unk;s__unk	-	-	-	-	-	-	-	Unassigned	-
