"","OTU","OTU_sum","Domain","Phylum","Class","Order","Family","Genus","Species"
"1915","OTU3200",9.75711324680671,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","UNKNOWN","UNKNOWN"
"2108","OTU3434",9.75711324680671,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2388","OTU3800",9.75711324680671,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2434","OTU3863",9.75711324680671,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2243","OTU3612",9.742596995518,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2559","OTU4044",9.742596995518,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1949","OTU3243",9.7264242708741,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2613","OTU4129",9.71505320209635,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1330","OTU2491",9.71062643191844,"d:Fungi","p:Rozellomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1435","OTU2612",9.71062643191844,"d:Fungi","p:Mortierellomycota","c:Mortierellomycetes","o:Mortierellales","f:Mortierellaceae","g:Mortierella","s:Mortierella_hyalina_SH180113.07FU"
"1482","OTU2669",9.71062643191844,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1504","OTU2694",9.71062643191844,"d:Fungi","p:Ascomycota","c:Archaeorhizomycetes","o:Archaeorhizomycetales","f:Archaeorhizomycetaceae","g:Archaeorhizomyces","UNKNOWN"
"1588","OTU2796",9.71062643191844,"d:Fungi","p:Ascomycota","c:Saccharomycetes","o:Saccharomycetales","UNKNOWN","UNKNOWN","UNKNOWN"
"1657","OTU2881",9.71062643191844,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1703","OTU2936",9.71062643191844,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Myxotrichaceae","g:Oidiodendron","s:Oidiodendron_chlamydosporicum_SH216990.07FU"
"1806","OTU3058",9.71062643191844,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","g:Cladophialophora","UNKNOWN"
"2001","OTU3314",9.71062643191844,"d:Fungi","p:Ascomycota","c:Geoglossomycetes","o:Geoglossales","f:Geoglossaceae","g:Geoglossum","s:Geoglossum_vleugelianum_SH494381.07FU"
"2168","OTU3519",9.71062643191844,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2821","OTU4418",9.70417183446005,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Lentitheciaceae","g:Keissleriella","UNKNOWN"
"1612","OTU2826",9.70393390424776,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","g:Preussia","UNKNOWN"
"1689","OTU2919",9.69848483854679,"d:Fungi","p:Mortierellomycota","c:Mortierellomycetes","o:Mortierellales","f:Mortierellaceae","g:Mortierella","UNKNOWN"
"2573","OTU4063",9.68551862395369,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Claroideoglomeraceae","g:Claroideoglomus","UNKNOWN"
"3035","OTU4700",9.68551862395369,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"1306","OTU2463",9.68521499999662,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1825","OTU3086",9.67618382587656,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Verrucariales","f:Verrucariaceae","UNKNOWN","UNKNOWN"
"1988","OTU3297",9.67618382587656,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Spizellomycetaceae","g:Spizellomyces","s:Spizellomyces_lactosolyticus_SH210195.07FU"
"2239","OTU3606",9.67618382587656,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2790","OTU4379",9.67505224191344,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Marasmiaceae","UNKNOWN","UNKNOWN"
"1997","OTU3305",9.65970997836633,"d:Fungi","p:Chytridiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2209","OTU3562",9.65970997836633,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Mycocaliciales","f:Mycocaliciaceae","g:Chaenothecopsis","UNKNOWN"
"2535","OTU4005",9.65970997836633,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2769","OTU4345",9.65970997836633,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","UNKNOWN","UNKNOWN"
"1837","OTU3099",9.65882823085756,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1630","OTU2849",9.65729865945172,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Sordariales_fam_Incertae_sedis","g:Monosporascus","UNKNOWN"
"1924","OTU3213",9.65546856666011,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","g:Chaetomium","UNKNOWN"
"2052","OTU3374",9.65546856666011,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1830","OTU3090",9.64973501223115,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Myrmecridiales","f:Myrmecridiaceae","g:Myrmecridium","s:Myrmecridium_schulzeri_SH218826.07FU"
"2221","OTU3578",9.64973501223115,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2350","OTU3750",9.64973501223115,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2375","OTU3786",9.64846377727698,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1799","OTU3049",9.64250330090101,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1841","OTU3106",9.62949384334841,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1875","OTU3149",9.62792291281897,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","g:Sporormia","UNKNOWN"
"1242","OTU2389",9.62271537880617,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"2116","OTU3443",9.62133721821751,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2389","OTU3801",9.62133721821751,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Trichocomaceae","g:Talaromyces","UNKNOWN"
"2490","OTU3939",9.62133721821751,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2009","OTU3322",9.60840173018813,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","UNKNOWN","UNKNOWN"
"1662","OTU2887",9.60120262067198,"d:Fungi","p:Basidiomycota","c:Ustilaginomycetes","o:Urocystidales","f:Glomosporiaceae","g:Thecaphora","UNKNOWN"
"1684","OTU2913",9.60120262067198,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2197","OTU3550",9.59924136728588,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1694","OTU2926",9.58837925835772,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1553","OTU2752",9.58540818187288,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Sebacinales","UNKNOWN","UNKNOWN","UNKNOWN"
"1668","OTU2892",9.58540818187288,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Inocybaceae","g:Inocybe","s:Inocybe_inodora_SH023580.07FU"
"1733","OTU2971",9.58540818187288,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1737","OTU2977",9.58540818187288,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Leotiomycetes_ord_Incertae_sedis","f:Pseudeurotiaceae","UNKNOWN","UNKNOWN"
"1770","OTU3015",9.58540818187288,"d:Fungi","p:Mucoromycota","c:Umbelopsidomycetes","o:Umbelopsidales","f:Umbelopsidaceae","g:Umbelopsis","UNKNOWN"
"1942","OTU3234",9.58540818187288,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2263","OTU3637",9.58540818187288,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"2286","OTU3664",9.58540818187288,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","UNKNOWN","UNKNOWN"
"1692","OTU2923",9.58519681219124,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2002","OTU3315",9.57861456188563,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1925","OTU3214",9.57496358043026,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1963","OTU3261",9.57496358043026,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1603","OTU2815",9.56006798443468,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1710","OTU2943",9.55266877043324,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2321","OTU3708",9.54707599656332,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","UNKNOWN","UNKNOWN"
"2225","OTU3584",9.5455046368857,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2385","OTU3797",9.5455046368857,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2473","OTU3920",9.53527576126828,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2300","OTU3683",9.52740834544387,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2949","OTU4586",9.52740834544387,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Lentitheciaceae","g:Keissleriella","UNKNOWN"
"2983","OTU4636",9.5243212948135,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2030","OTU3347",9.52168115017615,"d:Fungi","p:Kickxellomycota","c:Kickxellomycetes","o:Kickxellales","f:Kickxellaceae","g:Ramicandelaber","UNKNOWN"
"2245","OTU3615",9.50669903772468,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2469","OTU3914",9.50669903772468,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1776","OTU3021",9.49813045896085,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Mycosphaerellaceae","UNKNOWN","UNKNOWN"
"1480","OTU2664",9.49323210881618,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Tubeufiales","f:Tubeufiaceae","UNKNOWN","UNKNOWN"
"1601","OTU2812",9.49323210881618,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pezizaceae","g:Peziza","s:Peziza_varia_SH188463.07FU"
"2275","OTU3649",9.49323210881618,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2398","OTU3813",9.49323210881618,"d:Fungi","p:Ascomycota","c:Orbiliomycetes","o:Orbiliales","f:Orbiliaceae","g:Arthrobotrys","UNKNOWN"
"2414","OTU3832",9.49323210881618,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Strophariaceae","UNKNOWN","UNKNOWN"
"1848","OTU3115",9.48429606507794,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1785","OTU3030",9.48291064261035,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2122","OTU3450",9.48291064261035,"d:Fungi","p:Ascomycota","c:Arthoniomycetes","o:Lichenostigmatales","f:Phaeococcomycetaceae","g:Phaeococcomyces","s:Phaeococcomyces_mexicanus_SH025621.07FU"
"1743","OTU2982",9.48130657613232,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","UNKNOWN","UNKNOWN","UNKNOWN"
"2562","OTU4047",9.48023519794839,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2633","OTU4153",9.48023519794839,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","UNKNOWN","UNKNOWN","UNKNOWN"
"1919","OTU3207",9.4763244219193,"d:Fungi","p:Basidiomycota","c:Ustilaginomycetes","o:Ustilaginales","f:Ustilaginaceae","UNKNOWN","UNKNOWN"
"2979","OTU4632",9.47302889525435,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Helotiaceae","g:Meliniomyces","UNKNOWN"
"2045","OTU3363",9.46538023515569,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2246","OTU3616",9.46538023515569,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1910","OTU3192",9.46170090766686,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Mycosphaerellaceae","UNKNOWN","UNKNOWN"
"1714","OTU2949",9.46080494037153,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1764","OTU3005",9.46080494037153,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Nectriaceae","g:Gibberella","UNKNOWN"
"2176","OTU3528",9.46080494037153,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Branch06","UNKNOWN","UNKNOWN","UNKNOWN"
"1537","OTU2734",9.44827968259532,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Tricholomataceae","UNKNOWN","UNKNOWN"
"1600","OTU2811",9.44827968259532,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"1632","OTU2850",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1647","OTU2870",9.44827968259532,"d:Fungi","p:Mortierellomycota","c:Mortierellomycetes","o:Mortierellales","f:Mortierellaceae","UNKNOWN","UNKNOWN"
"1654","OTU2878",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1752","OTU2994",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1787","OTU3033",9.44827968259532,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","g:Cladophialophora","s:Cladophialophora_chaetospira_SH213273.07FU"
"1810","OTU3066",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1811","OTU3067",9.44827968259532,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","f:Herpotrichiellaceae","g:Cladophialophora","UNKNOWN"
"1833","OTU3094",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1844","OTU3109",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Helotiaceae","g:Tricladium","UNKNOWN"
"1909","OTU3191",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"2101","OTU3426",9.44827968259532,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Aspergillaceae","g:Penicillium","UNKNOWN"
"2249","OTU3619",9.44827968259532,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"2192","OTU3545",9.44614390495231,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1956","OTU3251",9.44159034733562,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2485","OTU3934",9.436188359075,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2528","OTU3996",9.436188359075,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1906","OTU3189",9.42338019480074,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1976","OTU3279",9.42338019480074,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1953","OTU3249",9.41543267020604,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2046","OTU3367",9.41543267020604,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2261","OTU3632",9.41543267020604,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Branch06","UNKNOWN","UNKNOWN","UNKNOWN"
"2337","OTU3733",9.41543267020604,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"3165","OTU4894",9.40450392612116,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1709","OTU2942",9.40109191103351,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2706","OTU4268",9.39955440902038,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2996","OTU4654",9.39955440902038,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1839","OTU3102",9.39550079013885,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2027","OTU3344",9.39314857411509,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2231","OTU3594",9.39314857411509,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2362","OTU3768",9.39314857411509,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"1448","OTU2627",9.38231300002216,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Stachybotryaceae","UNKNOWN","UNKNOWN"
"1561","OTU2760",9.36806462266889,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
"1681","OTU2910",9.36806462266889,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1883","OTU3161",9.36806462266889,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","f:Tremellaceae","g:Cryptococcus","UNKNOWN"
"2170","OTU3521",9.36806462266889,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2536","OTU4006",9.36209643034353,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Dothideomycetes_ord_Incertae_sedis","f:Dothideomycetes_fam_Incertae_sedis","g:Ramimonilia","s:Ramimonilia_apicalis_SH219835.07FU"
"2521","OTU3986",9.33867220042871,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","UNKNOWN","UNKNOWN"
"2816","OTU4411",9.33782991934625,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2253","OTU3622",9.3353209113418,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1900","OTU3180",9.3287034008318,"d:Fungi","p:Ascomycota","c:Orbiliomycetes","o:Orbiliales","f:Orbiliaceae","g:Orbilia","UNKNOWN"
"2003","OTU3317",9.3287034008318,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2165","OTU3515",9.32206344414551,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Trichosphaeriales","f:Trichosphaeriaceae","g:Nigrospora","s:Nigrospora_oryzae_SH217136.07FU"
"1579","OTU2785",9.29673475408978,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1659","OTU2883",9.29673475408978,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1879","OTU3156",9.29673475408978,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1917","OTU3203",9.29673475408978,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2061","OTU3384",9.29673475408978,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Trichosporonales","f:Trichosporonaceae","UNKNOWN","UNKNOWN"
"2139","OTU3474",9.29673475408978,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Dothideomycetes_ord_Incertae_sedis","f:Gloniaceae","g:Cenococcum","UNKNOWN"
"2260","OTU3631",9.29673475408978,"d:Fungi","p:Kickxellomycota","c:Kickxellomycetes","o:Kickxellales","f:Kickxellaceae","g:Ramicandelaber","UNKNOWN"
"2683","OTU4235",9.29673475408978,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2091","OTU3416",9.29423550927202,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"2734","OTU4300",9.29222551800217,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2230","OTU3592",9.28741707797028,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","UNKNOWN","UNKNOWN"
"1927","OTU3216",9.28096284503998,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2167","OTU3518",9.27301772852326,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2079","OTU3401",9.26118911679308,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2936","OTU4568",9.2539795709534,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2148","OTU3488",9.2460349379966,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2282","OTU3659",9.24366689675134,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1736","OTU2976",9.24345004834298,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2486","OTU3935",9.24162146184154,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1745","OTU2985",9.2327966238849,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1712","OTU2946",9.2309969930652,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2844","OTU4444",9.2309969930652,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1416","OTU2593",9.22709519587097,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1720","OTU2956",9.2242762411672,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Spizellomycetaceae","g:Spizellomyces","s:Spizellomyces_dolichospermus_SH183868.07FU"
"2136","OTU3468",9.2108963909068,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2583","OTU4083",9.2108963909068,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","f:Tremellaceae","g:Cryptococcus","UNKNOWN"
"1952","OTU3248",9.2036421849422,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Gigasporales","f:Gigasporaceae","g:Cetraspora","s:Cetraspora_gilmorei_SH203803.07FU"
"2299","OTU3682",9.1882766127634,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2163","OTU3510",9.16286856402441,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
